CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_level,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,new,new2
778949133,Existing Customer,44,M,B,1,Uneducated,Married,$80K - $120K,Blue,29,4,3,13298,1694,3476,66,Uneducated $80K - $120K,34
708969633,Existing Customer,42,M,E,4,Uneducated,Unknown,$80K - $120K,Blue,36,6,1,2447,2195,4544,80,Uneducated $80K - $120K,34
714407058,Existing Customer,40,M,D,3,Uneducated,Divorced,$80K - $120K,Blue,29,3,1,30997,2330,3821,81,Uneducated $80K - $120K,34
771559158,Existing Customer,58,M,D,3,Uneducated,Unknown,$80K - $120K,Blue,46,3,3,2375,1163,4769,80,Uneducated $80K - $120K,34
712845258,Existing Customer,41,M,C,2,Uneducated,Married,$80K - $120K,Gold,33,5,2,34516,1642,4161,71,Uneducated $80K - $120K,34
822132858,Attrited Customer,41,M,E,4,Uneducated,Married,$80K - $120K,Blue,37,1,2,23250,0,2205,43,Uneducated $80K - $120K,34
711597183,Existing Customer,43,M,C,2,Uneducated,Divorced,$80K - $120K,Blue,34,5,2,1452,0,4571,72,Uneducated $80K - $120K,34
769892058,Existing Customer,40,M,D,3,Uneducated,Single,$80K - $120K,Blue,34,4,2,9124,2126,4564,65,Uneducated $80K - $120K,34
714075708,Existing Customer,48,M,E,4,Uneducated,Divorced,$80K - $120K,Gold,38,4,1,34516,1426,4814,71,Uneducated $80K - $120K,34
717972408,Existing Customer,44,M,C,2,Uneducated,Married,$80K - $120K,Blue,34,6,3,2558,2016,3792,78,Uneducated $80K - $120K,34
708559533,Existing Customer,40,M,B,1,Uneducated,Married,$80K - $120K,Blue,36,6,2,1770,584,4442,83,Uneducated $80K - $120K,34
816378033,Attrited Customer,46,M,E,4,Uneducated,Single,$80K - $120K,Gold,41,6,2,34516,1104,1989,47,Uneducated $80K - $120K,34
710284233,Attrited Customer,33,M,E,4,Uneducated,Married,$80K - $120K,Blue,36,5,4,1438.3,0,2439,43,Uneducated $80K - $120K,34
721124658,Attrited Customer,40,M,D,3,Uneducated,Single,$80K - $120K,Blue,27,4,3,3427,0,2625,63,Uneducated $80K - $120K,34
718153233,Existing Customer,46,M,D,3,Uneducated,Married,$80K - $120K,Blue,36,3,2,23512,1562,3764,60,Uneducated $80K - $120K,34
758367933,Existing Customer,56,M,C,2,Uneducated,Single,$80K - $120K,Blue,49,5,2,5466,0,4435,79,Uneducated $80K - $120K,34
721039308,Existing Customer,40,M,E,4,Uneducated,Single,$80K - $120K,Blue,36,4,2,32431,850,4400,71,Uneducated $80K - $120K,34
717947508,Existing Customer,47,M,D,3,Uneducated,Divorced,$80K - $120K,Blue,34,5,3,1626,1013,5262,83,Uneducated $80K - $120K,34
717722958,Existing Customer,43,M,D,3,Uneducated,Married,$80K - $120K,Blue,36,1,2,4654,1349,4277,71,Uneducated $80K - $120K,34
779018508,Existing Customer,45,M,E,4,Uneducated,Single,$80K - $120K,Blue,35,2,2,11318,2082,7179,93,Uneducated $80K - $120K,34
711082908,Existing Customer,44,M,E,4,Uneducated,Single,$80K - $120K,Blue,31,3,3,19719,1303,8385,97,Uneducated $80K - $120K,34
708968733,Existing Customer,47,M,D,3,Uneducated,Married,$80K - $120K,Blue,38,1,2,31987,0,7926,83,Uneducated $80K - $120K,34
714999483,Existing Customer,38,M,E,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,2,34516,1132,9389,106,Uneducated $80K - $120K,34
768733533,Existing Customer,53,M,F,5,Uneducated,Unknown,$80K - $120K,Blue,47,2,2,2340,1612,8851,88,Uneducated $80K - $120K,34
718756533,Existing Customer,47,M,C,2,Uneducated,Married,$80K - $120K,Blue,41,1,1,13356,1497,8963,105,Uneducated $80K - $120K,34
713131158,Attrited Customer,58,M,C,2,Uneducated,Single,$80K - $120K,Blue,46,1,1,10286,0,8199,59,Uneducated $80K - $120K,34
716881683,Attrited Customer,45,M,F,5,Uneducated,Married,$80K - $120K,Blue,34,2,3,3435,2517,5567,51,Uneducated $80K - $120K,34
720535008,Existing Customer,46,M,E,4,Uneducated,Single,$80K - $120K,Blue,36,1,3,10492,1094,13764,104,Uneducated $80K - $120K,34
712895733,Attrited Customer,40,M,E,4,Uneducated,Single,$80K - $120K,Blue,36,6,2,34516,572,8659,81,Uneducated $80K - $120K,34
719094333,Existing Customer,46,M,E,4,Uneducated,Married,$80K - $120K,Blue,33,1,1,13490,1567,13159,105,Uneducated $80K - $120K,34
712025958,Existing Customer,42,M,E,4,Uneducated,Married,$80K - $120K,Silver,35,1,3,34516,1420,14672,110,Uneducated $80K - $120K,34
710535708,Existing Customer,49,M,C,2,Uneducated,Married,$80K - $120K,Blue,39,2,1,15894,1293,14256,118,Uneducated $80K - $120K,34
714912408,Existing Customer,45,M,C,2,Uneducated,Married,$80K - $120K,Blue,37,3,1,32275,1845,14917,88,Uneducated $80K - $120K,34
794530608,Existing Customer,52,M,C,2,Uneducated,Single,$80K - $120K,Blue,34,2,3,27229,0,13264,120,Uneducated $80K - $120K,34
715671183,Attrited Customer,43,M,D,3,Uneducated,Married,$80K - $120K,Blue,31,6,4,6824,2517,9045,67,Uneducated $80K - $120K,34
713833233,Existing Customer,49,M,F,5,Uneducated,Married,$80K - $120K,Silver,30,3,2,34516,1768,15134,124,Uneducated $80K - $120K,34
738406533,Existing Customer,59,M,B,1,Doctorate,Married,$40K - $60K,Blue,52,3,2,2548,2020,1719,27,Doctorate $40K - $60K,8
720336708,Existing Customer,53,M,D,3,Doctorate,Married,$40K - $60K,Blue,35,5,2,3789,1706,1609,42,Doctorate $40K - $60K,8
715708308,Existing Customer,54,F,D,3,Doctorate,Married,$40K - $60K,Blue,39,3,3,2112,1594,1338,29,Doctorate $40K - $60K,8
780581508,Existing Customer,58,F,B,1,Doctorate,Single,$40K - $60K,Silver,47,5,4,16677,1590,1410,37,Doctorate $40K - $60K,8
716362008,Existing Customer,37,M,C,2,Doctorate,Married,$40K - $60K,Blue,29,3,2,1808,1009,1744,35,Doctorate $40K - $60K,8
717189183,Existing Customer,35,M,B,1,Doctorate,Single,$40K - $60K,Blue,24,6,2,10467,1961,2665,65,Doctorate $40K - $60K,8
802243458,Attrited Customer,48,M,C,2,Doctorate,Single,$40K - $60K,Blue,42,6,2,2760,0,1759,34,Doctorate $40K - $60K,8
719267283,Existing Customer,35,F,C,2,Doctorate,Married,$40K - $60K,Blue,27,6,0,1953,1554,4598,71,Doctorate $40K - $60K,8
712364283,Existing Customer,54,F,C,2,Doctorate,Married,$40K - $60K,Blue,43,5,2,2222,1398,3960,79,Doctorate $40K - $60K,8
708997833,Existing Customer,49,F,E,4,Doctorate,Single,$40K - $60K,Blue,39,5,1,3255,603,4045,62,Doctorate $40K - $60K,8
714308283,Existing Customer,41,M,C,2,Doctorate,Married,$40K - $60K,Blue,32,5,3,6059,1171,4119,70,Doctorate $40K - $60K,8
794507133,Attrited Customer,37,F,C,2,Doctorate,Single,$40K - $60K,Blue,18,4,3,1900,0,2880,46,Doctorate $40K - $60K,8
712569408,Existing Customer,56,F,E,4,Doctorate,Single,$40K - $60K,Blue,44,4,3,3455,1385,4925,82,Doctorate $40K - $60K,8
716901858,Existing Customer,49,M,E,4,Doctorate,Married,$40K - $60K,Blue,39,5,2,1438.3,0,3691,77,Doctorate $40K - $60K,8
709365483,Existing Customer,45,F,C,2,Doctorate,Divorced,$40K - $60K,Blue,36,5,3,2788,1826,4437,67,Doctorate $40K - $60K,8
779577108,Existing Customer,49,F,B,1,Doctorate,Single,$40K - $60K,Blue,32,3,2,1438.3,0,4052,65,Doctorate $40K - $60K,8
710725383,Existing Customer,42,M,D,3,Doctorate,Divorced,$40K - $60K,Blue,36,3,1,2012,0,3282,66,Doctorate $40K - $60K,8
712593933,Attrited Customer,40,M,D,3,Doctorate,Married,$40K - $60K,Blue,36,3,4,2313,0,2249,42,Doctorate $40K - $60K,8
771061008,Attrited Customer,40,F,C,2,Doctorate,Married,$40K - $60K,Blue,27,4,3,2208,0,2659,56,Doctorate $40K - $60K,8
708753633,Existing Customer,45,F,D,3,Doctorate,Married,$40K - $60K,Blue,32,2,1,1438.3,0,4462,77,Doctorate $40K - $60K,8
816615633,Existing Customer,47,F,C,2,Doctorate,Married,$40K - $60K,Blue,42,2,1,3256,2035,7075,89,Doctorate $40K - $60K,8
709210833,Existing Customer,48,F,C,2,Doctorate,Married,$40K - $60K,Blue,36,1,2,9074,1648,14084,110,Doctorate $40K - $60K,8
719270358,Existing Customer,57,F,C,2,Doctorate,Divorced,$40K - $60K,Blue,48,2,2,4288,1678,15505,113,Doctorate $40K - $60K,8
712350858,Existing Customer,41,M,C,2,High School,Married,$80K - $120K,Blue,24,4,3,9366,1104,1303,39,High School $80K - $120K,22
780106908,Existing Customer,53,M,B,1,High School,Single,$80K - $120K,Blue,38,6,2,8154,996,1379,26,High School $80K - $120K,22
717648783,Existing Customer,63,M,C,2,High School,Married,$80K - $120K,Blue,51,4,3,6922,1704,1449,28,High School $80K - $120K,22
721425558,Existing Customer,52,M,C,2,Graduate,Single,$120K +,Blue,37,2,2,14543,0,1536,37,Graduate $120K +,13
717028158,Existing Customer,53,M,D,3,Graduate,Married,$120K +,Blue,44,3,3,12163,2082,2649,56,Graduate $120K +,13
789198708,Existing Customer,58,M,D,3,Graduate,Married,$120K +,Blue,47,3,2,27088,0,1135,24,Graduate $120K +,13
789893808,Existing Customer,52,M,D,3,Graduate,Divorced,$120K +,Silver,42,6,3,34516,1230,2100,38,Graduate $120K +,13
771246708,Existing Customer,40,M,F,5,Graduate,Unknown,$120K +,Blue,27,5,3,31954,2297,4371,82,Graduate $120K +,13
708890958,Existing Customer,55,M,D,3,Graduate,Single,$120K +,Blue,42,3,2,31636,2517,4231,68,Graduate $120K +,13
715778358,Existing Customer,45,M,F,5,Graduate,Married,$120K +,Blue,26,6,2,34516,797,3643,59,Graduate $120K +,13
716007708,Existing Customer,48,M,C,2,Graduate,Married,$120K +,Blue,37,3,2,8956,1279,4814,73,Graduate $120K +,13
715515333,Existing Customer,51,M,D,3,Graduate,Married,$120K +,Blue,42,2,3,7932,2140,4024,92,Graduate $120K +,13
709615458,Existing Customer,54,M,D,3,Graduate,Married,$120K +,Blue,44,2,3,34516,862,15034,111,Graduate $120K +,13
789398733,Existing Customer,56,M,D,3,Graduate,Married,$120K +,Blue,46,3,2,5270,779,16179,105,Graduate $120K +,13
719819958,Existing Customer,34,M,C,2,Uneducated,Married,$40K - $60K,Blue,26,5,4,1438.3,708,2243,43,Uneducated $40K - $60K,32
711040758,Existing Customer,32,M,A,0,Uneducated,Single,$40K - $60K,Blue,36,4,3,7200,0,3006,83,Uneducated $40K - $60K,32
713453733,Existing Customer,45,F,C,2,Uneducated,Single,$40K - $60K,Blue,37,6,3,2529,1654,3428,84,Uneducated $40K - $60K,32
710842308,Existing Customer,41,F,F,5,Uneducated,Single,$40K - $60K,Blue,26,4,4,2264,928,4150,83,Uneducated $40K - $60K,32
714595983,Attrited Customer,49,F,B,1,Uneducated,Married,$40K - $60K,Blue,41,4,3,1438.3,522,2030,37,Uneducated $40K - $60K,32
716919633,Existing Customer,58,F,B,1,Uneducated,Unknown,$40K - $60K,Blue,39,5,1,2406,0,4450,73,Uneducated $40K - $60K,32
721122258,Existing Customer,38,F,D,3,Uneducated,Married,$40K - $60K,Blue,36,5,3,5293,1030,4377,62,Uneducated $40K - $60K,32
711516783,Existing Customer,47,F,E,4,Uneducated,Married,$40K - $60K,Blue,36,2,1,2155,1119,5441,91,Uneducated $40K - $60K,32
779509983,Existing Customer,53,M,C,2,Post-Graduate,Single,$120K +,Blue,36,6,2,34516,931,1022,21,Post-Graduate $120K +,25
783561558,Existing Customer,57,M,E,4,Post-Graduate,Married,$120K +,Blue,51,4,3,16952,0,1918,61,Post-Graduate $120K +,25
799000008,Existing Customer,57,M,C,2,Post-Graduate,Divorced,$120K +,Blue,51,4,1,26437,1472,1244,36,Post-Graduate $120K +,25
708856983,Attrited Customer,36,M,D,3,Post-Graduate,Married,$120K +,Blue,27,2,2,13873,0,694,18,Post-Graduate $120K +,25
720132258,Existing Customer,49,M,D,3,Post-Graduate,Single,$120K +,Silver,36,6,5,34516,1323,3422,78,Post-Graduate $120K +,25
711679533,Existing Customer,54,M,C,2,Post-Graduate,Divorced,$120K +,Blue,43,3,2,5569,968,2600,60,Post-Graduate $120K +,25
715165758,Existing Customer,44,M,D,3,Post-Graduate,Married,$120K +,Blue,35,3,1,27391,587,2862,56,Post-Graduate $120K +,25
783625008,Existing Customer,51,M,C,2,Post-Graduate,Single,$120K +,Blue,45,4,2,22294,0,3444,71,Post-Graduate $120K +,25
708155733,Existing Customer,53,M,C,2,High School,Single,$120K +,Blue,44,4,2,14734,1634,1289,23,High School $120K +,19
720272958,Attrited Customer,48,M,C,2,High School,Married,$120K +,Blue,36,3,3,27126,0,1000,25,High School $120K +,19
715192308,Existing Customer,48,M,C,2,High School,Married,$120K +,Blue,36,6,2,29963,2094,1205,28,High School $120K +,19
779713608,Existing Customer,52,M,C,2,High School,Married,$120K +,Blue,36,5,2,2981,1358,1648,30,High School $120K +,19
720998358,Existing Customer,52,M,A,0,High School,Married,$120K +,Silver,41,3,1,34516,1043,1489,38,High School $120K +,19
716996583,Existing Customer,50,M,D,3,High School,Divorced,$120K +,Blue,37,3,2,3073,1792,1734,35,High School $120K +,19
756727233,Existing Customer,49,M,C,2,High School,Single,$120K +,Blue,42,3,4,21144,1190,4895,66,High School $120K +,19
815851233,Attrited Customer,52,M,D,3,High School,Single,$120K +,Blue,47,6,3,19032,0,1726,42,High School $120K +,19
713056083,Existing Customer,52,M,C,2,High School,Single,$120K +,Blue,46,4,4,34516,0,4037,87,High School $120K +,19
768972558,Existing Customer,43,M,F,5,High School,Married,$120K +,Blue,37,4,4,11099,0,3980,77,High School $120K +,19
772728933,Attrited Customer,50,M,C,2,High School,Married,$120K +,Blue,40,6,3,13709,813,2511,40,High School $120K +,19
793736958,Existing Customer,49,M,D,3,High School,Single,$120K +,Blue,43,1,1,21680,1587,4410,86,High School $120K +,19
721212258,Existing Customer,48,M,E,4,High School,Single,$120K +,Blue,40,2,3,30210,1946,7403,88,High School $120K +,19
716212383,Attrited Customer,38,M,B,1,High School,Single,$120K +,Blue,30,5,3,10874,2415,4619,59,High School $120K +,19
716609433,Attrited Customer,55,M,C,2,High School,Divorced,$120K +,Blue,46,5,2,16828,2517,4939,63,High School $120K +,19
709066983,Existing Customer,50,M,E,4,High School,Married,$120K +,Blue,41,2,2,34516,2353,15214,129,High School $120K +,19
824160333,Existing Customer,56,M,C,2,High School,Unknown,$120K +,Blue,52,6,2,23362,1453,15399,116,High School $120K +,19
717664008,Attrited Customer,37,M,D,3,College,Married,$60K - $80K,Blue,19,2,4,3100,2517,694,12,College $60K - $80K,3
717030633,Existing Customer,46,M,E,4,College,Single,$60K - $80K,Blue,34,5,4,2369,1405,3034,51,College $60K - $80K,3
788838033,Attrited Customer,45,M,C,2,College,Single,$60K - $80K,Blue,29,3,4,3841,0,2832,48,College $60K - $80K,3
715233108,Existing Customer,38,M,B,1,College,Married,$60K - $80K,Blue,36,4,2,2836,862,4121,83,College $60K - $80K,3
757194408,Attrited Customer,43,M,D,3,College,Married,$60K - $80K,Blue,36,2,3,1438.3,0,1707,38,College $60K - $80K,3
712069008,Existing Customer,42,F,E,4,Uneducated,Married,Less than $40K,Blue,23,4,0,2260,1007,1614,33,Uneducated Less than $40K,35
711569433,Existing Customer,51,F,C,2,Uneducated,Divorced,Less than $40K,Blue,38,4,2,9648,1926,1083,22,Uneducated Less than $40K,35
715225458,Existing Customer,56,F,B,1,Uneducated,Married,Less than $40K,Blue,36,6,4,5991,1993,1867,53,Uneducated Less than $40K,35
720462633,Existing Customer,43,F,D,3,Uneducated,Single,Less than $40K,Blue,29,3,3,4138,643,1827,49,Uneducated Less than $40K,35
788971308,Existing Customer,62,F,B,1,Uneducated,Married,Less than $40K,Blue,49,5,2,2658,1158,1809,41,Uneducated Less than $40K,35
716815308,Existing Customer,44,F,C,2,Uneducated,Married,Less than $40K,Blue,36,4,5,4396,1489,3942,69,Uneducated Less than $40K,35
713271708,Existing Customer,46,M,D,3,Uneducated,Married,Less than $40K,Silver,33,5,2,12685,0,4454,74,Uneducated Less than $40K,35
708722583,Existing Customer,39,F,E,4,Uneducated,Single,Less than $40K,Blue,36,5,1,2609,1656,3024,64,Uneducated Less than $40K,35
712263258,Existing Customer,49,F,C,2,Uneducated,Married,Less than $40K,Blue,38,6,3,2468,0,3371,62,Uneducated Less than $40K,35
711116133,Attrited Customer,50,F,B,1,Uneducated,Single,Less than $40K,Blue,37,3,4,1838,0,2461,47,Uneducated Less than $40K,35
720491958,Existing Customer,34,F,D,3,Uneducated,Single,Less than $40K,Blue,36,4,3,1438.3,0,4302,74,Uneducated Less than $40K,35
719671383,Existing Customer,40,F,D,3,Uneducated,Unknown,Less than $40K,Blue,30,2,2,2969,0,4109,70,Uneducated Less than $40K,35
717975333,Existing Customer,50,M,C,2,Doctorate,Married,$80K - $120K,Blue,38,6,2,25300,1330,837,15,Doctorate $80K - $120K,10
719309958,Attrited Customer,55,M,D,3,Doctorate,Single,$80K - $120K,Blue,35,4,3,20865,0,837,25,Doctorate $80K - $120K,10
756013833,Existing Customer,57,M,D,3,Doctorate,Married,$80K - $120K,Blue,50,3,3,4522,1861,1806,38,Doctorate $80K - $120K,10
711048783,Existing Customer,41,M,E,4,Doctorate,Married,$80K - $120K,Blue,29,3,3,33405,0,1345,34,Doctorate $80K - $120K,10
716565258,Existing Customer,37,M,D,3,Doctorate,Single,$80K - $120K,Blue,36,5,4,12830,0,2526,54,Doctorate $80K - $120K,10
716529258,Existing Customer,42,M,E,4,Doctorate,Married,$80K - $120K,Blue,27,5,4,31864,0,1591,35,Doctorate $80K - $120K,10
819202533,Existing Customer,57,M,B,1,Doctorate,Married,$80K - $120K,Blue,52,3,3,10378,1540,1306,32,Doctorate $80K - $120K,10
765824058,Existing Customer,46,M,E,4,Doctorate,Married,$80K - $120K,Blue,39,3,1,5106,1539,3784,74,Doctorate $80K - $120K,10
773442258,Existing Customer,57,M,B,1,Doctorate,Married,$80K - $120K,Blue,51,5,2,8571,1616,1397,28,Doctorate $80K - $120K,10
778381608,Attrited Customer,48,M,E,4,Doctorate,Single,$80K - $120K,Blue,28,3,4,6572,417,1766,46,Doctorate $80K - $120K,10
796336833,Existing Customer,51,M,D,3,Doctorate,Married,$80K - $120K,Blue,45,5,4,32096,0,2619,69,Doctorate $80K - $120K,10
789338583,Existing Customer,42,M,C,2,Doctorate,Married,$80K - $120K,Blue,32,4,2,26222,1073,1988,30,Doctorate $80K - $120K,10
715992558,Existing Customer,52,M,C,2,Doctorate,Married,$80K - $120K,Blue,38,4,2,12878,1628,1968,59,Doctorate $80K - $120K,10
718785483,Existing Customer,38,M,B,1,Doctorate,Single,$80K - $120K,Silver,29,6,3,34516,1435,4238,85,Doctorate $80K - $120K,10
713532858,Existing Customer,42,M,C,2,Doctorate,Unknown,$80K - $120K,Blue,36,6,2,4728,1386,4077,70,Doctorate $80K - $120K,10
715682208,Existing Customer,49,M,D,3,Doctorate,Married,$80K - $120K,Blue,36,4,4,9549,0,4629,76,Doctorate $80K - $120K,10
717661908,Existing Customer,37,M,F,5,Doctorate,Single,$80K - $120K,Silver,36,4,1,34516,0,2681,55,Doctorate $80K - $120K,10
778180158,Existing Customer,44,M,E,4,Doctorate,Divorced,$80K - $120K,Blue,34,5,4,7150,1887,3636,69,Doctorate $80K - $120K,10
714485508,Existing Customer,45,M,D,3,Doctorate,Single,$80K - $120K,Blue,36,6,4,9086,1254,3906,81,Doctorate $80K - $120K,10
716989683,Existing Customer,56,M,C,2,Doctorate,Single,$80K - $120K,Blue,48,4,3,4480,2465,3331,74,Doctorate $80K - $120K,10
713818158,Existing Customer,50,M,B,1,Doctorate,Single,$80K - $120K,Blue,41,5,2,5068,991,5173,64,Doctorate $80K - $120K,10
721525758,Existing Customer,45,M,F,5,Doctorate,Married,$80K - $120K,Blue,35,2,2,2226,1229,4928,77,Doctorate $80K - $120K,10
799242033,Existing Customer,45,M,E,4,Doctorate,Married,$80K - $120K,Blue,39,2,2,1438.3,1162,4598,86,Doctorate $80K - $120K,10
717565233,Existing Customer,51,M,D,3,Doctorate,Single,$80K - $120K,Blue,38,2,2,31346,1318,13303,92,Doctorate $80K - $120K,10
719582058,Attrited Customer,41,M,D,3,Doctorate,Single,$80K - $120K,Blue,29,2,3,24001,1629,9102,75,Doctorate $80K - $120K,10
715550508,Existing Customer,45,F,D,3,Unknown,Married,Unknown,Blue,28,5,2,2535,2440,1312,20,Unknown Unknown,42
717916758,Existing Customer,67,F,A,0,Unknown,Married,Unknown,Blue,56,4,3,10509,2388,1365,34,Unknown Unknown,42
791839233,Existing Customer,42,F,E,4,Unknown,Divorced,Unknown,Blue,36,5,2,17536,1525,1411,28,Unknown Unknown,42
710736558,Existing Customer,39,F,C,2,Unknown,Married,Unknown,Blue,36,4,4,8096,1474,1794,41,Unknown Unknown,42
788699808,Existing Customer,38,F,E,4,Unknown,Single,Unknown,Blue,14,4,2,4394,0,1538,43,Unknown Unknown,42
714892533,Existing Customer,26,M,A,0,Unknown,Single,Unknown,Blue,16,5,2,3877,0,2473,33,Unknown Unknown,42
708590658,Existing Customer,65,F,B,1,Unknown,Married,Unknown,Blue,53,5,2,15965,2312,1619,40,Unknown Unknown,42
803124408,Attrited Customer,41,F,D,3,Unknown,Married,Unknown,Blue,35,2,5,11538,0,1926,53,Unknown Unknown,42
712685733,Existing Customer,57,F,D,3,Unknown,Single,Unknown,Silver,36,6,2,34516,1698,3498,68,Unknown Unknown,42
789616158,Existing Customer,33,M,D,3,Unknown,Divorced,Unknown,Blue,27,6,3,25045,0,3444,52,Unknown Unknown,42
712325433,Existing Customer,39,F,C,2,Unknown,Single,Unknown,Blue,28,6,2,1493,792,4131,80,Unknown Unknown,42
708798483,Attrited Customer,37,F,D,3,Unknown,Single,Unknown,Blue,24,2,2,2054,0,2567,43,Unknown Unknown,42
789477483,Existing Customer,40,F,F,5,Unknown,Single,Unknown,Blue,31,6,1,4433,1488,3847,76,Unknown Unknown,42
713163258,Attrited Customer,38,F,C,2,Unknown,Married,Unknown,Blue,33,4,3,3388,0,1959,52,Unknown Unknown,42
720218658,Existing Customer,40,F,B,1,Unknown,Married,Unknown,Blue,26,2,1,3369,756,4501,96,Unknown Unknown,42
717759783,Existing Customer,47,F,E,4,Unknown,Single,Unknown,Blue,34,1,2,5756,860,5298,72,Unknown Unknown,42
767093133,Existing Customer,52,F,C,2,Unknown,Married,Unknown,Blue,45,2,1,3192,0,4191,80,Unknown Unknown,42
713071383,Existing Customer,54,F,B,1,Unknown,Single,Unknown,Blue,36,1,3,3723,1728,8554,99,Unknown Unknown,42
756639708,Existing Customer,46,F,C,2,Unknown,Married,Unknown,Silver,39,1,2,32587,992,15958,113,Unknown Unknown,42
719329983,Existing Customer,42,F,D,3,Unknown,Unknown,Unknown,Blue,36,6,2,15648,0,13784,88,Unknown Unknown,42
802013583,Existing Customer,56,M,D,3,College,Married,$120K +,Blue,50,3,0,9689,2250,1158,19,College $120K +,1
771075258,Existing Customer,55,M,C,2,College,Single,$120K +,Silver,42,2,2,34516,1527,1268,42,College $120K +,1
709470858,Existing Customer,51,M,E,4,College,Married,$120K +,Silver,31,5,1,34516,1254,1366,25,College $120K +,1
809951133,Attrited Customer,54,M,D,3,College,Single,$120K +,Blue,49,3,3,34516,0,2115,24,College $120K +,1
718623783,Existing Customer,56,M,C,2,College,Married,$120K +,Blue,36,6,2,27157,1547,1535,38,College $120K +,1
720812433,Existing Customer,54,M,C,2,College,Married,$120K +,Blue,46,6,2,28465,0,1693,37,College $120K +,1
717837858,Existing Customer,47,M,F,5,College,Married,$120K +,Blue,34,3,2,17603,1063,2902,64,College $120K +,1
719831958,Existing Customer,49,M,D,3,College,Single,$120K +,Blue,36,5,4,34516,0,1793,44,College $120K +,1
720610008,Attrited Customer,59,M,B,1,College,Married,$120K +,Blue,50,1,4,15796,812,1339,23,College $120K +,1
710496708,Existing Customer,41,M,C,2,College,Single,$120K +,Blue,32,6,2,5489,1513,4085,65,College $120K +,1
789307833,Existing Customer,44,M,E,4,College,Unknown,$120K +,Blue,34,5,3,8874,1590,1849,56,College $120K +,1
818294958,Existing Customer,52,M,C,2,College,Married,$120K +,Blue,47,3,2,27347,719,4040,77,College $120K +,1
720075558,Existing Customer,50,M,E,4,College,Married,$120K +,Blue,36,6,4,7084,0,3838,66,College $120K +,1
711831558,Existing Customer,49,M,E,4,College,Divorced,$120K +,Blue,41,3,1,7184,1207,3244,58,College $120K +,1
807369708,Existing Customer,52,M,D,3,College,Married,$120K +,Blue,47,3,4,6355,0,4009,74,College $120K +,1
779885358,Existing Customer,51,M,A,0,College,Married,$120K +,Silver,35,5,2,34516,2332,4587,82,College $120K +,1
801783108,Existing Customer,46,M,D,3,College,Married,$120K +,Blue,40,6,3,1438.3,0,4833,69,College $120K +,1
796544133,Existing Customer,54,M,B,1,College,Single,$120K +,Blue,48,1,1,2456,1654,4468,84,College $120K +,1
820394733,Existing Customer,52,M,A,0,College,Married,$120K +,Gold,47,2,1,34516,1464,7690,87,College $120K +,1
716247708,Existing Customer,51,M,E,4,College,Single,$120K +,Gold,33,2,2,34516,1848,14149,103,College $120K +,1
719430483,Existing Customer,51,M,D,3,College,Married,$120K +,Blue,40,3,2,34516,1476,14145,119,College $120K +,1
708564858,Attrited Customer,33,M,C,2,College,Married,$120K +,Gold,20,2,4,34516,0,9338,73,College $120K +,1
718899708,Existing Customer,55,F,B,1,College,Married,Unknown,Blue,36,6,2,17642,1846,2148,54,College Unknown,6
719293533,Existing Customer,30,M,B,1,College,Single,Unknown,Blue,13,3,3,21590,2517,2567,70,College Unknown,6
713021208,Attrited Customer,55,F,C,2,College,Single,Unknown,Silver,36,2,3,34516,0,1353,40,College Unknown,6
788810658,Existing Customer,37,F,B,1,College,Single,Unknown,Blue,20,3,5,9466,0,2503,70,College Unknown,6
719415858,Existing Customer,29,M,A,0,College,Divorced,Unknown,Blue,15,6,2,3107,1720,2460,71,College Unknown,6
718949433,Existing Customer,42,F,D,3,College,Single,Unknown,Silver,31,3,2,34516,919,3415,79,College Unknown,6
713426358,Existing Customer,28,F,A,0,College,Married,Unknown,Blue,36,3,3,5685,0,2395,62,College Unknown,6
824168808,Existing Customer,31,F,B,1,College,Divorced,Unknown,Blue,27,4,3,3647,1480,2271,60,College Unknown,6
708314808,Existing Customer,53,F,C,2,College,Married,Unknown,Blue,41,5,3,5659,1393,1570,40,College Unknown,6
720452508,Existing Customer,51,F,B,1,College,Married,Unknown,Blue,37,4,1,11167,0,3848,74,College Unknown,6
714000108,Existing Customer,40,F,D,3,College,Divorced,Unknown,Blue,36,5,4,6772,0,3658,66,College Unknown,6
716575758,Attrited Customer,50,F,C,2,College,Unknown,Unknown,Blue,39,2,2,1438.3,0,1859,41,College Unknown,6
817616433,Existing Customer,55,F,C,2,College,Unknown,Unknown,Blue,41,6,2,7613,0,4268,69,College Unknown,6
822961533,Existing Customer,65,F,A,0,College,Divorced,Unknown,Blue,56,5,3,13666,0,3998,70,College Unknown,6
713253858,Attrited Customer,50,F,B,1,College,Married,Unknown,Blue,37,2,3,1461,0,2176,40,College Unknown,6
778224858,Existing Customer,42,F,C,2,College,Unknown,Unknown,Blue,32,3,4,4035,1003,4589,89,College Unknown,6
708442158,Existing Customer,51,F,B,1,College,Married,Unknown,Blue,38,3,4,6182,1516,3801,61,College Unknown,6
